X,Y,id,GEO_ID,STATE,COUNTY,NAME,LSAD,CENSUSAREA,PopDensity2010,,,PopDensity2000,Population 1990,,PopDensity1990
-95.7180314356433,46.499299830629,,0500000US27111,27,111,Otter Tail,County,1972.068,29.1,57083,28.9457564343623,28.9,"49,302",25.0001521245718,25.0
-96.0469044174866,48.0966581556998,,0500000US27113,27,113,Pennington,County,616.57,22.6,13590,22.0412929594369,22.0,"12,967",21.0308642976467,21.0
-92.6742780414706,46.0763410103655,,0500000US27115,27,115,Pine,County,1411.289,21.1,26429,18.7268518354497,18.7,"19,918",14.1133389405005,14.1
-96.2589260177851,43.9440180966745,,0500000US27117,27,117,Pipestone,County,465.055,20.6,9898,21.2835041016654,21.3,"10,209",21.9522422079109,22.0
-96.6684524630658,47.834082473561,,0500000US27119,27,119,Polk,County,1971.128,16,31370,15.9147452626111,15.9,"31,344",15.9015548457533,15.9
-95.4491571708238,45.6719625946757,,0500000US27121,27,121,Pope,County,669.713,16.4,11222,16.7564314863232,16.8,"10,482",15.651480559583,15.7
-93.0962669833257,44.9943158605199,,0500000US27123,27,123,Ramsey,County,152.212,3341.6,511272,3358.94673218932,3358.9,"472,620",3105.01143142459,3105.0
-96.0957407716455,47.8921019074586,,0500000US27125,27,125,Red Lake,County,432.407,9.5,4300,9.94433485119344,9.9,"4,463",10.321294521134,10.3
-95.2302281542198,44.3902896876943,,0500000US27127,27,127,Redwood,County,878.572,18.3,16813,19.1367355208224,19.1,"16,911",19.2482801637202,19.2
-94.9674457322589,44.6737222533299,,0500000US27129,27,129,Renville,County,982.906,16,17147,17.4452083922572,17.4,"17,277",17.5774692595223,17.6
-93.2826195166162,44.3341989894417,,0500000US27131,27,131,Rice,County,495.684,129.4,56663,114.312747637608,114.3,"43,425",87.6062168639698,87.6
-96.2529994969818,43.6747827592292,,0500000US27133,27,133,Rock,County,482.455,20.1,9720,20.1469567109886,20.1,"9,662",20.0267382450177,20.0
-95.7478967855959,48.799369397845,,0500000US27135,27,135,Roseau,County,1671.602,9.3,16343,9.77684879534722,9.8,"14,794",8.85019280905383,8.9
-92.429568781651,47.6100704087702,,0500000US27137,27,137,St. Louis,County,6247.401,32,200586,32.1071114212134,32.1,"56,827",9.09610252327328,9.1
-93.5007155902748,44.6844161853817,,0500000US27139,27,139,Scott,County,356.476,364.5,89510,251.09684803465,251.1,"40,739",114.282588449152,114.3
-93.7591777074616,45.4029009168436,,0500000US27141,27,141,Sherburne,County,432.917,204.4,64472,148.924620654768,148.9,"14,152",32.689868958715,32.7
-94.26306337612,44.5806474394501,,0500000US27143,27,143,Sibley,County,588.779,25.9,15361,26.0895853962183,26.1,"192,187",326.416193512337,326.4
-94.6385114032203,45.525951336951,,0500000US27145,27,145,Stearns,County,1343.133,112.2,133199,99.1703725543189,99.2,"112,426",83.7042943625091,83.7
-93.2262826140193,44.022369786467,,0500000US27147,27,147,Steele,County,429.645,85.1,33684,78.3996089795063,78.4,"30,085",70.022925903944,70.0
-96.0059580560737,45.6724889245449,,0500000US27149,27,149,Stevens,County,563.604,17.3,10053,17.8369919305044,17.8,"9,801",17.3898694828284,17.4
-95.6867968279613,45.3157861600218,,0500000US27151,27,151,Swift,County,742.083,13.2,11967,16.1262284677051,16.1,"10,511",14.164183790762,14.2
-94.8973665108028,46.0200750103816,,0500000US27153,27,153,Todd,County,944.982,26.3,24402,25.8227140834429,25.8,"23,078",24.4216291950535,24.4
-96.4292806830086,45.8027241639369,,0500000US27155,27,155,Traverse,County,573.902,6.2,4137,7.20854780084405,7.2,"4,339",7.5605242706943,7.6
-92.2266168896132,44.2795114024907,,0500000US27157,27,157,Wabasha,County,522.982,41.4,21610,41.3207337919852,41.3,"19,430",37.1523302905263,37.2
-94.9676971680932,46.5133225014959,,0500000US27159,27,159,Wadena,County,536.268,25.8,13730,25.6028702066877,25.6,"12,786",23.8425563337734,23.8
-93.5872569969395,44.0220192196223,,0500000US27161,27,161,Waseca,County,423.356,45.2,19536,46.1455607101352,46.1,"17,537",41.4237662865295,41.4
-92.8733491405096,45.02148506489,,0500000US27163,27,163,Washington,County,384.282,619.7,201214,523.61026537803,523.6,"142,698",371.336674629569,371.3
-94.614388697209,43.9780230796589,,0500000US27165,27,165,Watonwan,County,434.947,25.8,11882,27.3182709617494,27.3,"11,461",26.3503369376039,26.4
-96.4403515882972,46.3250678780616,,0500000US27167,27,167,Wilkin,County,750.957,8.8,7135,9.50120978964175,9.5,"7,346",9.78218459911819,9.8
-91.7976013617809,44.0200920920866,,0500000US27169,27,169,Winona,County,626.206,82.2,49996,79.8395416204891,79.8,"44,049",70.3426667901617,70.3
-93.9532667214012,45.2004487596099,,0500000US27171,27,171,Wright,County,661.457,188.5,90022,136.096526304809,136.1,"67,854",102.582631977589,102.6
-95.9354146881415,44.7340213966301,,0500000US27173,27,173,Yellow Medicine,County,759.101,13.8,11235,14.8004020545356,14.8,"11,448",15.0809971268645,15.1
-91.3367253236159,31.4720767031423,,0500000US28001,28,1,Adams,County,462.407,69.8,34339,74.2614190529123,74.3,"34,883",75.4378718315251,75.4
-88.5936478125222,34.9270877832342,,0500000US28003,28,3,Alcorn,County,400.038,92.6,34519,86.2893025162609,86.3,"31,290",78.2175693309136,78.2
-90.8038454947286,31.140965999862,,0500000US28005,28,5,Amite,County,730.1,18,13565,18.5796466237502,18.6,"13,284",18.1947678400219,18.2
-89.5712618992014,33.0794258261867,,0500000US28007,28,7,Attala,County,734.982,26.6,19654,26.7407909309344,26.7,"18,280",24.8713573937865,24.9
-89.1933269700622,34.7067565208699,,0500000US28009,28,9,Benton,County,406.616,21.5,8031,19.7508214138155,19.8,"8,027",19.740984122612,19.7
-90.856148432658,33.8264830543558,,0500000US28011,28,11,Bolivar,County,876.573,39,40619,46.3384110621705,46.3,"39,990",45.6208439000517,45.6
-89.3234964271652,33.9707419314261,,0500000US28013,28,13,Calhoun,County,586.573,25.5,15060,25.6745537213612,25.7,"14,684",25.0335422871493,25.0
-89.9615139591008,33.4380561109162,,0500000US28015,28,15,Carroll,County,628.243,16.9,10751,17.1128050770164,17.1,"9,203",14.6487903565977,14.6
-88.9291041861528,33.9432219289175,,0500000US28017,28,17,Chickasaw,County,501.779,34.7,19447,38.7561057756502,38.8,"17,935",35.7428270214577,35.7
-89.2710309026338,33.3576010941058,,0500000US28019,28,19,Choctaw,County,418.177,20.4,9759,23.3370080133532,23.3,"8,840",21.1393739971352,21.1
-90.8994911132391,32.0084441411344,,0500000US28021,28,21,Claiborne,County,487.406,19.7,11837,24.2857084237781,24.3,"9,381",19.2467880986282,19.2
-88.6868658890513,31.9863582102383,,0500000US28023,28,23,Clarke,County,691.554,24.2,17796,25.7333483719276,25.7,"17,088",24.7095671487693,24.7
-88.7708316969941,33.6618921293932,,0500000US28025,28,25,Clay,County,410.077,50.3,21984,53.6094440800142,53.6,"20,514",50.0247514491181,50.0
-90.6430679173865,34.2557523994592,,0500000US28027,28,27,Coahoma,County,552.442,47.3,30617,55.421202587783,55.4,"30,796",55.7452185025758,55.7
-90.427857199519,31.8615564776969,,0500000US28029,28,29,Copiah,County,777.244,37.9,28763,37.0063969615719,37.0,"26,644",34.2800973696806,34.3
-89.5780204021799,31.6482360839637,,0500000US28031,28,31,Covington,County,413.792,47.3,19418,46.9269584718893,46.9,"16,440",39.7301059469492,39.7
-89.9624490846867,34.8168345151604,,0500000US28033,28,33,DeSoto,County,476.145,338.7,107252,225.250711442943,225.3,"67,553",141.874849048084,141.9
-89.2474000584045,31.1783012314843,,0500000US28035,28,35,Forrest,County,466.314,160.7,71934,154.26086285207,154.3,"63,875",136.978516621847,137.0
-90.8943022649104,31.4925849157838,,0500000US28037,28,37,Franklin,County,563.779,14.4,8419,14.9331564318643,14.9,"8,279",14.6848321771474,14.7
-88.6501156035435,30.8010918541062,,0500000US28039,28,39,George,County,478.708,47.2,19224,40.1580921981667,40.2,"16,520",34.5095548852328,34.5
-88.6382209918032,31.1721668500121,,0500000US28041,28,41,Greene,County,712.755,20.2,13287,18.6417492686828,18.6,"9,638",13.522178027513,13.5
-89.8218415377238,33.7654850496097,,0500000US28043,28,43,Grenada,County,422.107,51.9,23273,55.1353092936151,55.1,"21,250",50.3426856223659,50.3
-89.5125079706184,30.4086328008535,,0500000US28045,28,45,Hancock,County,473.748,92.7,42945,90.6494592061602,90.6,"31,074",65.5918336330708,65.6
-89.1125397534482,30.5336103026581,,0500000US28047,28,47,Harrison,County,573.994,326,189577,330.276971536288,330.3,"157,914",275.114374017847,275.1
-90.4289688602684,32.3146635093744,,0500000US28049,28,49,Hinds,County,869.741,282,250752,288.306518837217,288.3,"246,447",283.35676942906,283.4
-90.07234529467,33.1279794523576,,0500000US28051,28,51,Holmes,County,756.699,25.4,21608,28.555607976223,28.6,"21,179",27.9886718497051,28.0
-90.5239774722909,33.1286790739238,,0500000US28053,28,53,Humphreys,County,418.491,22.4,11191,26.7413158228014,26.7,"11,927",28.5000155319947,28.5
-91.0124956544443,32.7078254589798,,0500000US28055,28,55,Issaquena,County,413.045,3.4,2274,5.50545340096115,5.5,"1,904",4.60966722754179,4.6
-88.3629883460846,34.257330210845,,0500000US28057,28,57,Itawamba,County,532.787,43.9,22774,42.7450369472228,42.7,"19,411",36.4329459990578,36.4
-88.6432685174936,30.5220406428808,,0500000US28059,28,59,Jackson,County,722.754,193.2,131439,181.858557683527,181.9,"114,158",157.948624289869,157.9
-89.1171215737154,32.054192985665,,0500000US28061,28,61,Jasper,County,676.243,25.2,18148,26.8365069952665,26.8,"16,978",25.1063596961447,25.1
-91.0244839809346,31.7295679233726,,0500000US28063,28,63,Jefferson,County,519.933,14.9,9723,18.7004864088258,18.7,"8,638",16.6136790701879,16.6
-89.8354543852691,31.5767218221881,,0500000US28065,28,65,Jefferson Davis,County,408.443,30.6,13954,34.1638857808801,34.2,"13,928",34.1002294077754,34.1
-89.1715684778966,31.5602438043785,,0500000US28067,28,67,Jones,County,694.795,97.5,64955,93.4880072539382,93.5,"60,891",87.6387999337934,87.6
-88.638023582649,32.81141726533,,0500000US28069,28,69,Kemper,County,766.182,13.6,10447,13.6351415199,13.6,"10,022",13.0804430278968,13.1
-89.4832208067755,34.3575924407206,,0500000US28071,28,71,Lafayette,County,631.708,75,38687,61.2419029045065,61.2,"27,329",43.2620767823108,43.3
-89.501242383096,31.1800545659294,,0500000US28073,28,73,Lamar,County,497.055,112,39877,80.2265342869501,80.2,"30,321",61.001297643118,61.0
-88.6614740569487,32.4149261550084,,0500000US28075,28,75,Lauderdale,County,703.634,114.1,78168,111.091846044961,111.1,"73,015",103.76843643144,103.8
-90.1101212916109,31.620016452321,,0500000US28077,28,77,Lawrence,County,430.668,30,13201,30.6523818811706,30.7,"12,371",28.7251432658103,28.7
-89.5242535500506,32.7537491301329,,0500000US28079,28,79,Leake,County,583,40.8,20930,35.9005145797599,35.9,"18,252",31.3070325900515,31.3
-88.6844084687408,34.2136837539561,,0500000US28081,28,81,Lee,County,449.951,184.3,75664,168.160533035819,168.2,"64,667",143.720093965787,143.7
-90.2770655405698,33.5314816819556,,0500000US28083,28,83,Leflore,County,592.539,54.5,37951,64.0481048504824,64.0,"35,941",60.6559230700426,60.7
-90.4386068966275,31.4931102811778,,0500000US28085,28,85,Lincoln,County,586.115,59.5,33191,56.6288185765592,56.6,"30,044",51.2595651024116,51.3
-88.4308162030466,33.5158818588978,,0500000US28087,28,87,Lowndes,County,505.509,118.3,61596,121.849462620844,121.8,"57,899",114.536041890451,114.5
-90.0169751840788,32.6398157443163,,0500000US28089,28,89,Madison,County,714.506,133.2,74711,104.5631527237,104.6,"52,662",73.7040696649153,73.7
-89.8429209372312,31.2049443102075,,0500000US28091,28,91,Marion,County,542.384,49.9,25626,47.2469689371368,47.2,"25,040",46.1665535856515,46.2
-89.5108000935286,34.7288422213577,,0500000US28093,28,93,Marshall,County,706.193,52.6,34947,49.4864718285228,49.5,"29,517",41.7973556803877,41.8
-88.4754696588033,33.8794191300021,,0500000US28095,28,95,Monroe,County,765.094,48.3,37996,49.6618716131613,49.7,"36,213",47.3314390127226,47.3
-89.6464350044889,33.5684669734379,,0500000US28097,28,97,Montgomery,County,406.981,26.8,12191,29.9547153306911,30.0,"12,211",30.0038576739455,30.0
-89.1165026337512,32.7481405606176,,0500000US28099,28,99,Neshoba,County,570.141,52.1,28675,50.2945762539442,50.3,"24,366",42.7367966871353,42.7
-89.1186277750348,32.3912630038347,,0500000US28101,28,101,Newton,County,578.104,37.6,21834,37.7682908265641,37.8,"19,597",33.8987448625161,33.9
-88.5685162815486,33.1286802511868,,0500000US28103,28,103,Noxubee,County,695.138,16.6,12545,18.0467763235501,18.0,"12,556",18.0626005196091,18.1
-88.8792504633138,33.3965134487775,,0500000US28105,28,105,Oktibbeha,County,458.201,104,42920,93.670681644082,93.7,"33,424",72.9461524527445,72.9
-89.9594801823948,34.3816062689355,,0500000US28107,28,107,Panola,County,685.144,50.7,34283,50.0376563175041,50.0,"29,674",43.3106033184265,43.3
-89.5882280495047,30.7364131743623,,0500000US28109,28,109,Pearl River,County,810.863,68.9,48518,59.8350152861828,59.8,"38,015",46.8821490190081,46.9
-88.9938033031277,31.2170398663529,,0500000US28111,28,111,Perry,County,647.252,18.9,12111,18.7114137924641,18.7,"10,803",16.6905625629585,16.7
-90.4038929955195,31.1251908560151,,0500000US28113,28,113,Pike,County,409.015,98.8,38957,95.2458956272997,95.2,"36,200",88.5053115411415,88.5
-89.0353960433,34.262939396326,,0500000US28115,28,115,Pontotoc,County,497.689,60.2,26811,53.8709917237472,53.9,"22,060",44.3248695470465,44.3
-88.5242432381759,34.6685457386115,,0500000US28117,28,117,Prentiss,County,414.98,60.9,25582,61.6463444021399,61.6,"22,692",54.6821533567883,54.7
-90.2817440574329,34.2836235681728,,0500000US28119,28,119,Quitman,County,405.012,20.3,10121,24.9893830306263,25.0,"10,381",25.6313393183412,25.6
-89.943652971749,32.3146649386754,,0500000US28121,28,121,Rankin,County,775.485,182.6,115403,148.813968032908,148.8,"84,195",108.570765391981,108.6
-89.5370857956574,32.4478792960643,,0500000US28123,28,123,Scott,County,609.185,46.4,28455,46.7099485378005,46.7,"23,927",39.2770669008593,39.3
-90.82696445419,32.8741690426655,,0500000US28125,28,125,Sharkey,County,431.72,11.4,6576,15.2320948763087,15.2,"6,952",16.1030297414991,16.1
-89.9036605794378,31.898891433404,,0500000US28127,28,127,Simpson,County,589.163,46.7,27634,46.9038279729039,46.9,"23,236",39.4390007519142,39.4
-89.4878252218235,31.9493735365724,,0500000US28129,28,129,Smith,County,636.252,25.9,16163,25.4034564920818,25.4,"14,656",23.0348981221277,23.0
-89.112847731093,30.8226516693531,,0500000US28131,28,131,Stone,County,445.485,39.9,13592,30.5105671346959,30.5,"10,152",22.7886460823597,22.8
-90.5549285382667,33.7137769312722,,0500000US28133,28,133,Sunflower,County,697.754,42.2,34382,49.2752460036059,49.3,"29,409",42.1480923076041,42.1
-90.1881934109348,33.9344582481421,,0500000US28135,28,135,Tallahatchie,County,645.288,23.8,14896,23.0842662501085,23.1,"15,085",23.3771587260262,23.4
-89.9446479445512,34.6636374517382,,0500000US28137,28,137,Tate,County,404.759,71.4,25386,62.7188030408218,62.7,"20,625",50.9562480389565,51.0
-88.9203542068395,34.7861609134731,,0500000US28139,28,139,Tippah,County,457.815,48.6,20890,45.6297849568057,45.6,"19,137",41.8007273680417,41.8
-88.2242066276871,34.7325231404637,,0500000US28141,28,141,Tishomingo,County,424.254,46.2,19155,45.1498394829513,45.1,"17,490",41.2253037095702,41.2
-90.3499817547726,34.6564510122847,,0500000US28143,28,143,Tunica,County,454.668,23.7,9240,20.3225210483254,20.3,"8,087",17.7866047313644,17.8
-89.0179249973577,34.4443567337402,,0500000US28145,28,145,Union,County,415.598,65.3,25344,60.9820066506576,61.0,"21,849",52.5724377884398,52.6
-90.1396686173246,31.1756734718621,,0500000US28147,28,147,Walthall,County,403.944,38.2,15161,37.5324302378547,37.5,"14,211",35.1806190957162,35.2
-90.7921368776794,32.3491941184334,,0500000US28149,28,149,Warren,County,588.501,82.9,49668,84.3974776593413,84.4,"47,330",80.4246721755783,80.4
-90.8816332808828,33.2690826600005,,0500000US28151,28,151,Washington,County,724.741,70.6,63035,86.975898976324,87.0,"67,160",92.6675874553806,92.7
-88.7027218688908,31.6608570896572,,0500000US28153,28,153,Wayne,County,810.75,25.6,21372,26.3607770582794,26.4,"19,411",23.9420289855072,23.9
-89.2626499124702,33.5987905093046,,0500000US28155,28,155,Webster,County,420.94,24.4,10284,24.4310353019433,24.4,"10,053",23.8822635054877,23.9
-91.3243862337838,31.1849624683315,,0500000US28157,28,157,Wilkinson,County,678.106,14.6,10337,15.2439294151652,15.2,"9,550",14.0833439019858,14.1
-89.0657402883914,33.0201799404802,,0500000US28159,28,159,Winston,County,607.245,31.6,20157,33.1941802732011,33.2,"19,229",31.6659667844116,31.7
-89.7172546902924,34.0192953797206,,0500000US28161,28,161,Yalobusha,County,467.129,27.1,13052,27.9408899897031,27.9,"11,911",25.4983098887031,25.5
-90.3604972160176,32.7653175250202,,0500000US28163,28,163,Yazoo,County,922.947,30.4,28144,30.4936253110959,30.5,"25,132",27.2301659791949,27.2
-92.6009273117738,40.1265204467483,,0500000US29001,29,1,Adair,County,567.324,45.1,24968,44.0101247259062,44.0,"21,384",37.6927470017133,37.7
-94.8022400260446,39.9757760090329,,0500000US29003,29,3,Andrew,County,432.703,40,16489,38.106969445555,38.1,"14,346",33.1543807184143,33.2
-95.4188691675375,40.4216981280347,,0500000US29005,29,5,Atchison,County,547.302,10.4,6424,11.7375781561186,11.7,"6,932",12.6657677114281,12.7
-91.7616849224366,39.1938363555183,,0500000US29007,29,7,Audrain,County,692.235,36.9,25857,37.352922056816,37.4,"23,070",33.3268326507617,33.3
-93.8260566357151,36.6259348083297,,0500000US29009,29,9,Barry,County,778.251,45.7,33980,43.6620062165034,43.7,"27,152",34.8884871333285,34.9
-94.3472343616384,37.5034040072158,,0500000US29011,29,11,Barton,County,591.921,21,12543,21.1903277633333,21.2,"11,168",18.8673826405889,18.9
-94.3432478882241,38.2439764878692,,0500000US29013,29,13,Bates,County,836.689,20.4,16648,19.8974768402596,19.9,"14,738",17.6146692498646,17.6
-93.2948228459904,38.352827440748,,0500000US29015,29,15,Benton,County,704.06,27.1,17141,24.3459364258728,24.3,"13,613",19.3349998579667,19.3
-90.0034925827992,37.4057716647442,,0500000US29017,29,17,Bollinger,County,617.906,20,12012,19.4398500742831,19.4,"10,500",16.9928759390587,17.0
-92.3450528668296,38.9572042358364,,0500000US29019,29,19,Boone,County,685.414,237.3,135477,197.657182374448,197.7,"101,810",148.537963916699,148.5
-94.8034962938302,39.6760430413298,,0500000US29021,29,21,Buchanan,County,408.027,218.6,86013,210.802226323258,210.8,"80,649",197.656037468109,197.7
-90.3905065143236,36.7119998422834,,0500000US29023,29,23,Butler,County,694.669,61.6,40864,58.8251383032783,58.8,"37,992",54.6907951844692,54.7
-93.9826024023735,39.6786713013533,,0500000US29025,29,25,Caldwell,County,426.393,22.1,8964,21.0228591932794,21.0,"8,184",19.1935608699017,19.2
-91.8949196551902,38.8082143251753,,0500000US29027,29,27,Callaway,County,834.575,53.1,40762,48.8416259772938,48.8,"30,279",36.2807416948746,36.3
-92.7912269803383,38.0296053358191,,0500000US29029,29,29,Camden,County,655.923,67.1,36807,56.1148183552033,56.1,"27,141",41.3783325176888,41.4
-89.6437366982828,37.3682602534727,,0500000US29031,29,31,Cape Girardeau,County,578.535,130.8,68691,118.732660945319,118.7,"58,439",101.012039029618,101.0
-93.4428469294755,39.4159211550124,,0500000US29033,29,33,Carroll,County,694.621,13.4,10289,14.8123940969248,14.8,"10,553",15.1924574696129,15.2
-90.9586587742524,36.948983024283,,0500000US29035,29,35,Carter,County,507.361,12.3,5940,11.7076401221221,11.7,"5,457",10.7556552435051,10.8
-94.3639887568561,38.6453755120123,,0500000US29037,29,37,Cass,County,696.836,142.8,82123,117.851259119793,117.9,"62,845",90.1862131118369,90.2
-93.841480072657,37.6906067230323,,0500000US29039,29,39,Cedar,County,474.483,29.5,13713,28.9009300649338,28.9,"11,795",24.8586356097057,24.9
-92.9632390867518,39.4648255186323,,0500000US29041,29,41,Chariton,County,751.181,10.4,8436,11.2303159957454,11.2,"9,036",12.0290582429534,12.0
-93.1232252582067,36.9048106575854,,0500000US29043,29,43,Christian,County,562.645,137.6,54303,96.5137875569853,96.5,"32,185",57.203032107279,57.2
-91.7323141886605,40.4320394463772,,0500000US29045,29,45,Clark,County,504.692,14.1,7416,14.6941104673742,14.7,"7,415",14.6921290608926,14.7
-94.4063151033808,39.3459828526201,,0500000US29047,29,47,Clay,County,397.298,558.6,183941,462.979929423254,463.0,"150,463",378.715724720487,378.7
-94.4043252293325,39.6380055351759,,0500000US29049,29,49,Clinton,County,418.956,49.5,19002,45.3555982012431,45.4,"16,210",38.6914138954926,38.7
-92.2422087717284,38.5388030037767,,0500000US29051,29,51,Cole,County,393.75,193,71423,181.391746031746,181.4,"58,064",147.464126984127,147.5
-92.8062257959175,38.8082134608337,,0500000US29053,29,53,Cooper,County,564.765,31.2,16668,29.5131603410268,29.5,"13,502",23.9072888723628,23.9
-91.3123071614153,37.9707091351178,,0500000US29055,29,55,Crawford,County,742.517,33.3,22785,30.6861661079814,30.7,"18,912",25.4701239163548,25.5
-93.8501118927861,37.4418795100194,,0500000US29057,29,57,Dade,County,490.012,16.1,7920,16.1628694807474,16.2,"7,191",14.6751508126332,14.7
-93.014179163335,37.5812293716669,,0500000US29059,29,59,Dallas,County,540.77,31,15725,29.0789060044011,29.1,"12,488",23.0929970227638,23.1
-93.9830471404112,39.9971607940377,,0500000US29061,29,61,Daviess,County,563.24,15,8012,14.2248419856544,14.2,"7,744",13.7490235068532,13.7
-94.4043065244872,39.9272231792818,,0500000US29063,29,63,DeKalb,County,421.356,30.6,13090,31.066366682805,31.1,"7,781",18.4665698364328,18.5
-91.4811661075082,37.6481881299216,,0500000US29065,29,65,Dent,County,752.79,20.8,14926,19.8275747552438,19.8,"13,465",17.8867944579498,17.9
-92.4991646531214,36.9325059302103,,0500000US29067,29,67,Douglas,County,813.632,16.8,13082,16.0785219853693,16.1,"11,749",14.4401891764336,14.4
-90.0164803791749,36.3156827428619,,0500000US29069,29,69,Dunklin,County,541.069,59.1,33184,61.3304402950456,61.3,"32,487",60.0422496945861,60.0
-91.0519076352544,38.4409950228599,,0500000US29071,29,71,Franklin,County,922.681,110,93820,101.68194641485,101.7,"79,577",86.2454087599073,86.2
-91.5049241261354,38.51619216447,,0500000US29073,29,73,Gasconade,County,517.803,29.4,15350,29.6444786917032,29.6,"13,693",26.4444199821168,26.4
-94.4088554341211,40.2604369683946,,0500000US29075,29,75,Gentry,County,491.422,13.7,6867,13.9737333696904,14.0,"6,615",13.4609358148394,13.5
-93.3352849360715,37.1840376313873,,0500000US29077,29,77,Greene,County,675.304,407.5,240460,356.076670654994,356.1,"197,602",292.611919964934,292.6
-93.5650056724899,40.083050646755,,0500000US29079,29,79,Grundy,County,435.276,23.6,10420,23.9388342109374,23.9,"10,243",23.5321956643601,23.5
-93.9893214217234,40.3240648628299,,0500000US29081,29,81,Harrison,County,722.504,12.4,8856,12.257371585486,12.3,"8,249",11.4172378284411,11.4
-93.793906122714,38.3330192567695,,0500000US29083,29,83,Henry,County,696.947,32,22005,31.5734194996176,31.6,"19,666",28.2173536868657,28.2
-93.2884650482074,37.9885890154116,,0500000US29085,29,85,Hickory,County,399.091,24.1,8922,22.3558035635983,22.4,"7,213",18.0735721928082,18.1
-95.2365385295722,40.0646459331247,,0500000US29087,29,87,Holt,County,462.693,10.6,5354,11.5713875074834,11.6,"5,894",12.7384680554925,12.7
-92.6917093828685,39.1570280767471,,0500000US29089,29,89,Howard,County,463.849,21.9,10208,22.007161813435,22.0,"9,017",19.4395158769341,19.4
-91.8954723526941,36.7062145976587,,0500000US29091,29,91,Howell,County,927.248,43.6,37273,40.1974444808724,40.2,"30,850",33.2704950563388,33.3
-90.6597474826939,37.480616690476,,0500000US29093,29,93,Iron,County,550.259,19.3,10676,19.4017726198027,19.4,"10,278",18.6784768627137,18.7
-94.3585386506112,39.0313496065062,,0500000US29095,29,95,Jackson,County,604.462,1115.3,654941,1083.51062597814,1083.5,"622,074",1029.1366537516,1029.1
-94.3369525016548,37.1838623467237,,0500000US29097,29,97,Jasper,County,638.487,183.9,104704,163.987677117937,164.0,"88,556",138.696637519636,138.7
-90.5688541472033,38.252916115635,,0500000US29099,29,99,Jefferson,County,656.629,333.1,198362,302.091439762788,302.1,"169,304",257.838139954221,257.8
-93.8136090016285,38.744585997849,,0500000US29101,29,101,Johnson,County,829.282,63.4,48270,58.2069790493463,58.2,"37,735",45.503218446801,45.5
-92.14748249731,40.1254687274322,,0500000US29103,29,103,Knox,County,504.011,8.2,4360,8.65060484791007,8.7,"4,404",8.73790452986145,8.7
-92.5889121510787,37.6811423435591,,0500000US29105,29,105,Laclede,County,764.717,46.5,32532,42.5412276698439,42.5,"26,806",35.0534903761784,35.1
-93.7983800743466,39.0767485507391,,0500000US29107,29,107,Lafayette,County,628.433,53.1,32939,52.4144976473228,52.4,"30,262",48.154695886435,48.2
-93.8311566499876,37.1898219644467,,0500000US29109,29,109,Lawrence,County,611.737,63.2,35216,57.5672225155582,57.6,"29,537",48.2838213153692,48.3
-91.7265314709455,40.0997023656567,,0500000US29111,29,111,Lewis,County,505.042,20.2,10487,20.7646096760269,20.8,"9,312",18.4380704971072,18.4
-90.987538610528,39.050455830298,,0500000US29113,29,113,Lincoln,County,626.556,83.9,38916,62.1109685327409,62.1,"28,437",45.3862065002969,45.4
-93.1090425794401,39.7933061578784,,0500000US29115,29,115,Linn,County,615.564,20.7,13754,22.3437368007226,22.3,"13,501",21.9327316087361,21.9
-93.5610950227447,39.8323948451277,,0500000US29117,29,117,Livingston,County,532.329,28.5,14562,27.3552633803531,27.4,"13,744",25.8186196882003,25.8
-94.34540323395,36.6027977804414,,0500000US29119,29,119,McDonald,County,539.48,42.8,21684,40.1942611403574,40.2,"14,963",27.7359679691555,27.7
-92.5729900522104,39.8262599377477,,0500000US29121,29,121,Macon,County,801.227,19.4,15760,19.6698313960962,19.7,"10,900",13.6041346584676,13.6
-90.3468175856695,37.4069981137779,,0500000US29123,29,123,Madison,County,494.39,24.7,11851,23.9709541050588,24.0,"7,839",15.8559032342887,15.9
-91.9071625230718,38.1033986730958,,0500000US29125,29,125,Maries,County,526.979,17.4,8924,16.9342611375406,16.9,"26,950",51.1405577831375,51.1
-91.607696619546,39.8047007393214,,0500000US29127,29,127,Marion,County,436.924,65.9,28267,64.695461910996,64.7,"16,708",38.2400600562111,38.2
-93.5656109253773,40.3689374143296,,0500000US29129,29,129,Mercer,County,453.835,8.3,3756,8.27613559994271,8.3,"3,676",8.09986008130708,8.1
-92.4453158070481,38.2571227547964,,0500000US29131,29,131,Miller,County,592.595,41.8,23562,39.7607134721015,39.8,"20,332",34.3101106151756,34.3
-89.3279970129593,36.8247063551912,,0500000US29133,29,133,Mississippi,County,411.583,34.9,13430,32.6301134886523,32.6,"14,153",34.3867458082574,34.4
-92.6341503111857,38.6383647075663,,0500000US29135,29,135,Moniteau,County,415.025,37.6,14829,35.7303776880911,35.7,"11,868",28.5958677188121,28.6
-92.0101324232708,39.4735896997879,,0500000US29137,29,137,Monroe,County,647.653,13.6,9320,14.3904220315508,14.4,"8,932",13.7913357924691,13.8
-91.4518928400932,38.9193430029724,,0500000US29139,29,139,Montgomery,County,536.247,22.8,12140,22.6388212894431,22.6,"11,030",20.5688796394199,20.6
